X,Y,PolygonID,CountryCode,BorderType
48.0,36.0,44,840,Exterior
49.0,36.0,44,840,Exterior
49.0,35.0,44,840,Exterior
50.0,35.0,44,840,Exterior
50.0,34.0,44,840,Exterior
49.0,34.0,44,840,Exterior
49.0,33.0,44,840,Exterior
48.0,33.0,44,840,Exterior
47.0,33.0,44,840,Exterior
47.0,32.0,44,840,Exterior
46.0,32.0,44,840,Exterior
46.0,31.0,44,840,Exterior
45.0,31.0,44,840,Exterior
45.0,30.0,44,840,Exterior
44.0,30.0,44,840,Exterior
44.0,31.0,44,840,Exterior
43.0,31.0,44,840,Exterior
42.0,31.0,44,840,Exterior
42.0,30.0,44,840,Exterior
41.0,30.0,44,840,Exterior
40.0,30.0,44,840,Exterior
39.0,30.0,44,840,Exterior
39.0,29.0,44,840,Exterior
39.0,28.0,44,840,Exterior
39.0,27.0,44,840,Exterior
39.0,26.0,44,840,Exterior
39.0,25.0,44,840,Exterior
39.0,24.0,44,840,Exterior
39.0,23.0,44,840,Exterior
39.0,22.0,44,840,Exterior
39.0,21.0,44,840,Exterior
39.0,20.0,44,840,Exterior
38.0,20.0,44,840,Exterior
38.0,19.0,44,840,Exterior
37.0,19.0,44,840,Exterior
36.0,19.0,44,840,Exterior
35.0,19.0,44,840,Exterior
34.0,19.0,44,840,Exterior
33.0,19.0,44,840,Exterior
32.0,19.0,44,840,Exterior
31.0,19.0,44,840,Exterior
30.0,19.0,44,840,Exterior
29.0,19.0,44,840,Exterior
28.0,19.0,44,840,Exterior
27.0,19.0,44,840,Exterior
26.0,19.0,44,840,Exterior
26.0,18.0,44,840,Exterior
25.0,18.0,44,840,Exterior
24.0,18.0,44,840,Exterior
23.0,18.0,44,840,Exterior
22.0,18.0,44,840,Exterior
22.0,19.0,44,840,Exterior
24.0,34.0,45,840,Interior
24.0,33.0,45,840,Interior
25.0,33.0,45,840,Interior
25.0,34.0,45,840,Interior
24.0,34.0,45,840,Interior
6.0,29.0,46,840,Exterior
6.0,30.0,46,840,Exterior
7.0,30.0,46,840,Exterior
8.0,30.0,46,840,Exterior
8.0,29.0,46,840,Exterior
7.0,29.0,46,840,Exterior
6.0,29.0,46,840,Exterior
10.0,32.0,47,840,Exterior
9.0,32.0,47,840,Exterior
9.0,33.0,47,840,Exterior
10.0,33.0,47,840,Exterior
10.0,34.0,47,840,Exterior
11.0,34.0,47,840,Exterior
11.0,33.0,47,840,Exterior
11.0,32.0,47,840,Exterior
10.0,32.0,47,840,Exterior
56.0,42.0,48,840,Exterior
55.0,42.0,48,840,Exterior
55.0,43.0,48,840,Exterior
55.0,44.0,48,840,Exterior
55.0,45.0,48,840,Exterior
55.0,46.0,48,840,Exterior
55.0,47.0,48,840,Exterior
55.0,48.0,48,840,Exterior
55.0,49.0,48,840,Exterior
55.0,50.0,48,840,Exterior
55.0,51.0,48,840,Exterior
56.0,51.0,48,840,Exterior
56.0,52.0,48,840,Exterior
56.0,53.0,48,840,Exterior
57.0,53.0,48,840,Exterior
57.0,54.0,48,840,Exterior
58.0,54.0,48,840,Exterior
58.0,55.0,48,840,Exterior
59.0,55.0,48,840,Exterior
59.0,56.0,48,840,Exterior
59.0,57.0,48,840,Exterior
60.0,57.0,48,840,Exterior
61.0,57.0,48,840,Exterior
61.0,58.0,48,840,Exterior
62.0,58.0,48,840,Exterior
63.0,58.0,48,840,Exterior
63.0,57.0,48,840,Exterior
64.0,57.0,48,840,Exterior
65.0,57.0,48,840,Exterior
65.0,58.0,48,840,Exterior
66.0,58.0,48,840,Exterior
67.0,58.0,48,840,Exterior
68.0,58.0,48,840,Exterior
68.0,59.0,48,840,Exterior
69.0,59.0,48,840,Exterior
70.0,59.0,48,840,Exterior
71.0,59.0,48,840,Exterior
72.0,59.0,48,840,Exterior
72.0,58.0,48,840,Exterior
73.0,58.0,48,840,Exterior
74.0,58.0,48,840,Exterior
74.0,59.0,48,840,Exterior
75.0,59.0,48,840,Exterior
75.0,60.0,48,840,Exterior
76.0,60.0,48,840,Exterior
76.0,61.0,48,840,Exterior
77.0,61.0,48,840,Exterior
77.0,60.0,48,840,Exterior
78.0,60.0,48,840,Exterior
79.0,60.0,48,840,Exterior
79.0,61.0,48,840,Exterior
80.0,61.0,48,840,Exterior
80.0,62.0,48,840,Exterior
80.0,63.0,48,840,Exterior
81.0,63.0,48,840,Exterior
81.0,64.0,48,840,Exterior
82.0,64.0,48,840,Exterior
83.0,64.0,48,840,Exterior
83.0,63.0,48,840,Exterior
84.0,63.0,48,840,Exterior
84.0,62.0,48,840,Exterior
85.0,62.0,48,840,Exterior
85.0,61.0,48,840,Exterior
86.0,61.0,48,840,Exterior
87.0,61.0,48,840,Exterior
88.0,61.0,48,840,Exterior
89.0,61.0,48,840,Exterior
90.0,61.0,48,840,Exterior
90.0,62.0,48,840,Exterior
91.0,62.0,48,840,Exterior
91.0,61.0,48,840,Exterior
92.0,61.0,48,840,Exterior
92.0,60.0,48,840,Exterior
93.0,60.0,48,840,Exterior
94.0,60.0,48,840,Exterior
94.0,61.0,48,840,Exterior
95.0,61.0,48,840,Exterior
96.0,61.0,48,840,Exterior
97.0,61.0,48,840,Exterior
97.0,62.0,48,840,Exterior
97.0,63.0,48,840,Exterior
97.0,64.0,48,840,Exterior
98.0,64.0,48,840,Exterior
98.0,65.0,48,840,Exterior
97.0,65.0,48,840,Exterior
97.0,66.0,48,840,Exterior
98.0,66.0,48,840,Exterior
99.0,66.0,48,840,Exterior
100.0,66.0,48,840,Exterior
100.0,65.0,48,840,Exterior
100.0,64.0,48,840,Exterior
100.0,63.0,48,840,Exterior
100.0,62.0,48,840,Exterior
100.0,61.0,48,840,Exterior
100.0,60.0,48,840,Exterior
99.0,60.0,48,840,Exterior
99.0,59.0,48,840,Exterior
100.0,59.0,48,840,Exterior
100.0,58.0,48,840,Exterior
101.0,58.0,48,840,Exterior
101.0,57.0,48,840,Exterior
102.0,57.0,48,840,Exterior
103.0,57.0,48,840,Exterior
103.0,56.0,48,840,Exterior
104.0,56.0,48,840,Exterior
104.0,55.0,48,840,Exterior
105.0,55.0,48,840,Exterior
105.0,54.0,48,840,Exterior
105.0,53.0,48,840,Exterior
105.0,52.0,48,840,Exterior
106.0,52.0,48,840,Exterior
106.0,51.0,48,840,Exterior
106.0,50.0,48,840,Exterior
107.0,50.0,48,840,Exterior
108.0,50.0,48,840,Exterior
108.0,49.0,48,840,Exterior
109.0,49.0,48,840,Exterior
110.0,49.0,48,840,Exterior
111.0,49.0,48,840,Exterior
111.0,48.0,48,840,Exterior
110.0,48.0,48,840,Exterior
110.0,47.0,48,840,Exterior
111.0,47.0,48,840,Exterior
112.0,47.0,48,840,Exterior
112.0,46.0,48,840,Exterior
113.0,46.0,48,840,Exterior
113.0,45.0,48,840,Exterior
112.0,45.0,48,840,Exterior
112.0,44.0,48,840,Exterior
112.0,43.0,48,840,Exterior
111.0,43.0,48,840,Exterior
110.0,43.0,48,840,Exterior
110.0,44.0,48,840,Exterior
109.0,44.0,48,840,Exterior
109.0,45.0,48,840,Exterior
108.0,45.0,48,840,Exterior
107.0,45.0,48,840,Exterior
106.0,45.0,48,840,Exterior
105.0,45.0,48,840,Exterior
104.0,45.0,48,840,Exterior
104.0,46.0,48,840,Exterior
103.0,46.0,48,840,Exterior
102.0,46.0,48,840,Exterior
101.0,46.0,48,840,Exterior
101.0,47.0,48,840,Exterior
100.0,47.0,48,840,Exterior
100.0,48.0,48,840,Exterior
99.0,48.0,48,840,Exterior
98.0,48.0,48,840,Exterior
97.0,48.0,48,840,Exterior
97.0,47.0,48,840,Exterior
98.0,47.0,48,840,Exterior
98.0,46.0,48,840,Exterior
98.0,45.0,48,840,Exterior
97.0,45.0,48,840,Exterior
97.0,44.0,48,840,Exterior
96.0,44.0,48,840,Exterior
96.0,43.0,48,840,Exterior
95.0,43.0,48,840,Exterior
94.0,43.0,48,840,Exterior
94.0,42.0,48,840,Exterior
93.0,42.0,48,840,Exterior
92.0,42.0,48,840,Exterior
91.0,42.0,48,840,Exterior
90.0,42.0,48,840,Exterior
89.0,42.0,48,840,Exterior
88.0,42.0,48,840,Exterior
87.0,42.0,48,840,Exterior
87.0,41.0,48,840,Exterior
86.0,41.0,48,840,Exterior
85.0,41.0,48,840,Exterior
84.0,41.0,48,840,Exterior
83.0,41.0,48,840,Exterior
82.0,41.0,48,840,Exterior
81.0,41.0,48,840,Exterior
80.0,41.0,48,840,Exterior
79.0,41.0,48,840,Exterior
78.0,41.0,48,840,Exterior
77.0,41.0,48,840,Exterior
76.0,41.0,48,840,Exterior
75.0,41.0,48,840,Exterior
74.0,41.0,48,840,Exterior
73.0,41.0,48,840,Exterior
72.0,41.0,48,840,Exterior
71.0,41.0,48,840,Exterior
70.0,41.0,48,840,Exterior
69.0,41.0,48,840,Exterior
68.0,41.0,48,840,Exterior
67.0,41.0,48,840,Exterior
66.0,41.0,48,840,Exterior
65.0,41.0,48,840,Exterior
64.0,41.0,48,840,Exterior
63.0,41.0,48,840,Exterior
62.0,41.0,48,840,Exterior
61.0,41.0,48,840,Exterior
60.0,41.0,48,840,Exterior
59.0,41.0,48,840,Exterior
58.0,41.0,48,840,Exterior
57.0,41.0,48,840,Exterior
57.0,42.0,48,840,Exterior
56.0,42.0,48,840,Exterior
2.0,61.0,49,840,Exterior
1.0,61.0,49,840,Exterior
1.0,62.0,49,840,Exterior
2.0,62.0,49,840,Exterior
2.0,61.0,49,840,Exterior
5.0,62.0,50,840,Exterior
4.0,62.0,50,840,Exterior
4.0,63.0,50,840,Exterior
5.0,63.0,50,840,Exterior
5.0,62.0,50,840,Exterior
7.0,63.0,51,840,Exterior
6.0,63.0,51,840,Exterior
6.0,64.0,51,840,Exterior
7.0,64.0,51,840,Exterior
7.0,63.0,51,840,Exterior
22.0,70.0,52,840,Exterior
23.0,70.0,52,840,Exterior
23.0,71.0,52,840,Exterior
24.0,71.0,52,840,Exterior
24.0,72.0,52,840,Exterior
25.0,72.0,52,840,Exterior
25.0,71.0,52,840,Exterior
26.0,71.0,52,840,Exterior
26.0,70.0,52,840,Exterior
25.0,70.0,52,840,Exterior
25.0,69.0,52,840,Exterior
24.0,69.0,52,840,Exterior
24.0,68.0,52,840,Exterior
23.0,68.0,52,840,Exterior
22.0,68.0,52,840,Exterior
21.0,68.0,52,840,Exterior
21.0,67.0,52,840,Exterior
20.0,67.0,52,840,Exterior
19.0,67.0,52,840,Exterior
19.0,68.0,52,840,Exterior
19.0,69.0,52,840,Exterior
20.0,69.0,52,840,Exterior
21.0,69.0,52,840,Exterior
22.0,69.0,52,840,Exterior
22.0,70.0,52,840,Exterior
18.0,66.0,53,840,Exterior
18.0,67.0,53,840,Exterior
19.0,67.0,53,840,Exterior
19.0,66.0,53,840,Exterior
18.0,66.0,53,840,Exterior
12.0,66.0,54,840,Exterior
13.0,66.0,54,840,Exterior
13.0,65.0,54,840,Exterior
13.0,64.0,54,840,Exterior
12.0,64.0,54,840,Exterior
11.0,64.0,54,840,Exterior
11.0,65.0,54,840,Exterior
11.0,66.0,54,840,Exterior
12.0,66.0,54,840,Exterior
9.0,64.0,55,840,Exterior
8.0,64.0,55,840,Exterior
8.0,65.0,55,840,Exterior
9.0,65.0,55,840,Exterior
9.0,64.0,55,840,Exterior
14.0,66.0,56,840,Exterior
13.0,66.0,56,840,Exterior
13.0,67.0,56,840,Exterior
14.0,67.0,56,840,Exterior
14.0,66.0,56,840,Exterior
16.0,66.0,57,840,Exterior
15.0,66.0,57,840,Exterior
15.0,67.0,57,840,Exterior
16.0,67.0,57,840,Exterior
16.0,66.0,57,840,Exterior
357.0,38.0,58,840,Exterior
357.0,39.0,58,840,Exterior
358.0,39.0,58,840,Exterior
359.0,39.0,58,840,Exterior
360.0,39.0,58,840,Exterior
360.0,38.0,58,840,Exterior
360.0,37.0,58,840,Exterior
359.0,37.0,58,840,Exterior
358.0,37.0,58,840,Exterior
357.0,37.0,58,840,Exterior
356.0,37.0,58,840,Exterior
355.0,37.0,58,840,Exterior
354.0,37.0,58,840,Exterior
353.0,37.0,58,840,Exterior
353.0,36.0,58,840,Exterior
352.0,36.0,58,840,Exterior
352.0,37.0,58,840,Exterior
352.0,38.0,58,840,Exterior
353.0,38.0,58,840,Exterior
354.0,38.0,58,840,Exterior
355.0,38.0,58,840,Exterior
356.0,38.0,58,840,Exterior
357.0,38.0,58,840,Exterior
203.0,18.0,59,578,Exterior
203.0,19.0,59,578,Exterior
202.0,19.0,59,578,Exterior
201.0,19.0,59,578,Exterior
200.0,19.0,59,578,Exterior
199.0,19.0,59,578,Exterior
198.0,19.0,59,578,Exterior
198.0,20.0,59,578,Exterior
197.0,20.0,59,578,Exterior
196.0,20.0,59,578,Exterior
195.0,20.0,59,578,Exterior
195.0,21.0,59,578,Exterior
194.0,21.0,59,578,Exterior
193.0,21.0,59,578,Exterior
192.0,21.0,59,578,Exterior
192.0,22.0,59,578,Exterior
191.0,22.0,59,578,Exterior
191.0,23.0,59,578,Exterior
191.0,24.0,59,578,Exterior
190.0,24.0,59,578,Exterior
190.0,25.0,59,578,Exterior
189.0,25.0,59,578,Exterior
189.0,26.0,59,578,Exterior
188.0,26.0,59,578,Exterior
187.0,26.0,59,578,Exterior
187.0,27.0,59,578,Exterior
186.0,27.0,59,578,Exterior
185.0,27.0,59,578,Exterior
184.0,27.0,59,578,Exterior
184.0,28.0,59,578,Exterior
184.0,29.0,59,578,Exterior
184.0,30.0,59,578,Exterior
184.0,31.0,59,578,Exterior
185.0,31.0,59,578,Exterior
185.0,32.0,59,578,Exterior
186.0,32.0,59,578,Exterior
186.0,33.0,59,578,Exterior
187.0,33.0,59,578,Exterior
188.0,33.0,59,578,Exterior
188.0,32.0,59,578,Exterior
189.0,32.0,59,578,Exterior
190.0,32.0,59,578,Exterior
191.0,32.0,59,578,Exterior
191.0,31.0,59,578,Exterior
192.0,31.0,59,578,Exterior
192.0,30.0,59,578,Exterior
192.0,29.0,59,578,Exterior
192.0,28.0,59,578,Exterior
192.0,27.0,59,578,Exterior
192.0,26.0,59,578,Exterior
193.0,26.0,59,578,Exterior
194.0,26.0,59,578,Exterior
194.0,25.0,59,578,Exterior
194.0,24.0,59,578,Exterior
195.0,24.0,59,578,Exterior
196.0,24.0,59,578,Exterior
196.0,23.0,59,578,Exterior
196.0,22.0,59,578,Exterior
197.0,22.0,59,578,Exterior
198.0,22.0,59,578,Exterior
199.0,22.0,59,578,Exterior
200.0,22.0,59,578,Exterior
200.0,21.0,59,578,Exterior
201.0,21.0,59,578,Exterior
202.0,21.0,59,578,Exterior
203.0,21.0,59,578,Exterior
204.0,21.0,59,578,Exterior
205.0,21.0,59,578,Exterior
206.0,21.0,59,578,Exterior
206.0,20.0,59,578,Exterior
207.0,20.0,59,578,Exterior
208.0,20.0,59,578,Exterior
209.0,20.0,59,578,Exterior
209.0,21.0,59,578,Exterior
210.0,21.0,59,578,Exterior
210.0,20.0,59,578,Exterior
211.0,20.0,59,578,Exterior
212.0,20.0,59,578,Exterior
212.0,19.0,59,578,Exterior
211.0,19.0,59,578,Exterior
210.0,19.0,59,578,Exterior
209.0,19.0,59,578,Exterior
209.0,18.0,59,578,Exterior
208.0,18.0,59,578,Exterior
207.0,18.0,59,578,Exterior
207.0,19.0,59,578,Exterior
206.0,19.0,59,578,Exterior
206.0,18.0,59,578,Exterior
205.0,18.0,59,578,Exterior
204.0,18.0,59,578,Exterior
203.0,18.0,59,578,Exterior
206.0,20.0,60,246,Exterior
206.0,21.0,60,246,Exterior
205.0,21.0,60,246,Exterior
204.0,21.0,60,246,Exterior
203.0,21.0,60,246,Exterior
203.0,22.0,60,246,Exterior
204.0,22.0,60,246,Exterior
204.0,23.0,60,246,Exterior
204.0,24.0,60,246,Exterior
204.0,25.0,60,246,Exterior
203.0,25.0,60,246,Exterior
203.0,26.0,60,246,Exterior
202.0,26.0,60,246,Exterior
201.0,26.0,60,246,Exterior
201.0,27.0,60,246,Exterior
200.0,27.0,60,246,Exterior
200.0,28.0,60,246,Exterior
201.0,28.0,60,246,Exterior
201.0,29.0,60,246,Exterior
201.0,30.0,60,246,Exterior
201.0,31.0,60,246,Exterior
202.0,31.0,60,246,Exterior
203.0,31.0,60,246,Exterior
203.0,30.0,60,246,Exterior
204.0,30.0,60,246,Exterior
205.0,30.0,60,246,Exterior
206.0,30.0,60,246,Exterior
207.0,30.0,60,246,Exterior
208.0,30.0,60,246,Exterior
208.0,29.0,60,246,Exterior
209.0,29.0,60,246,Exterior
210.0,29.0,60,246,Exterior
210.0,28.0,60,246,Exterior
211.0,28.0,60,246,Exterior
211.0,27.0,60,246,Exterior
211.0,26.0,60,246,Exterior
210.0,26.0,60,246,Exterior
210.0,25.0,60,246,Exterior
210.0,24.0,60,246,Exterior
209.0,24.0,60,246,Exterior
209.0,23.0,60,246,Exterior
210.0,23.0,60,246,Exterior
210.0,22.0,60,246,Exterior
209.0,22.0,60,246,Exterior
209.0,21.0,60,246,Exterior
209.0,20.0,60,246,Exterior
208.0,20.0,60,246,Exterior
207.0,20.0,60,246,Exterior
206.0,20.0,60,246,Exterior
204.0,25.0,61,752,Exterior
204.0,24.0,61,752,Exterior
204.0,23.0,61,752,Exterior
204.0,22.0,61,752,Exterior
203.0,22.0,61,752,Exterior
203.0,21.0,61,752,Exterior
202.0,21.0,61,752,Exterior
201.0,21.0,61,752,Exterior
200.0,21.0,61,752,Exterior
200.0,22.0,61,752,Exterior
199.0,22.0,61,752,Exterior
198.0,22.0,61,752,Exterior
197.0,22.0,61,752,Exterior
196.0,22.0,61,752,Exterior
196.0,23.0,61,752,Exterior
196.0,24.0,61,752,Exterior
195.0,24.0,61,752,Exterior
194.0,24.0,61,752,Exterior
194.0,25.0,61,752,Exterior
194.0,26.0,61,752,Exterior
193.0,26.0,61,752,Exterior
192.0,26.0,61,752,Exterior
192.0,27.0,61,752,Exterior
192.0,28.0,61,752,Exterior
192.0,29.0,61,752,Exterior
192.0,30.0,61,752,Exterior
192.0,31.0,61,752,Exterior
191.0,31.0,61,752,Exterior
191.0,32.0,61,752,Exterior
191.0,33.0,61,752,Exterior
192.0,33.0,61,752,Exterior
192.0,34.0,61,752,Exterior
193.0,34.0,61,752,Exterior
193.0,35.0,61,752,Exterior
194.0,35.0,61,752,Exterior
195.0,35.0,61,752,Exterior
195.0,34.0,61,752,Exterior
196.0,34.0,61,752,Exterior
197.0,34.0,61,752,Exterior
197.0,33.0,61,752,Exterior
198.0,33.0,61,752,Exterior
198.0,34.0,61,752,Exterior
199.0,34.0,61,752,Exterior
199.0,33.0,61,752,Exterior
200.0,33.0,61,752,Exterior
200.0,32.0,61,752,Exterior
200.0,31.0,61,752,Exterior
200.0,30.0,61,752,Exterior
199.0,30.0,61,752,Exterior
199.0,29.0,61,752,Exterior
198.0,29.0,61,752,Exterior
198.0,28.0,61,752,Exterior
199.0,28.0,61,752,Exterior
199.0,27.0,61,752,Exterior
200.0,27.0,61,752,Exterior
201.0,27.0,61,752,Exterior
201.0,26.0,61,752,Exterior
202.0,26.0,61,752,Exterior
202.0,25.0,61,752,Exterior
203.0,25.0,61,752,Exterior
204.0,25.0,61,752,Exterior
160.0,23.0,62,352,Exterior
159.0,23.0,62,352,Exterior
158.0,23.0,62,352,Exterior
157.0,23.0,62,352,Exterior
156.0,23.0,62,352,Exterior
156.0,24.0,62,352,Exterior
155.0,24.0,62,352,Exterior
155.0,25.0,62,352,Exterior
155.0,26.0,62,352,Exterior
156.0,26.0,62,352,Exterior
157.0,26.0,62,352,Exterior
157.0,27.0,62,352,Exterior
158.0,27.0,62,352,Exterior
159.0,27.0,62,352,Exterior
160.0,27.0,62,352,Exterior
161.0,27.0,62,352,Exterior
162.0,27.0,62,352,Exterior
163.0,27.0,62,352,Exterior
164.0,27.0,62,352,Exterior
164.0,26.0,62,352,Exterior
165.0,26.0,62,352,Exterior
166.0,26.0,62,352,Exterior
167.0,26.0,62,352,Exterior
167.0,25.0,62,352,Exterior
167.0,24.0,62,352,Exterior
166.0,24.0,62,352,Exterior
166.0,23.0,62,352,Exterior
165.0,23.0,62,352,Exterior
164.0,23.0,62,352,Exterior
163.0,23.0,62,352,Exterior
162.0,23.0,62,352,Exterior
161.0,23.0,62,352,Exterior
160.0,23.0,62,352,Exterior
172.0,28.0,63,234,Exterior
172.0,29.0,63,234,Exterior
173.0,29.0,63,234,Exterior
174.0,29.0,63,234,Exterior
174.0,28.0,63,234,Exterior
174.0,27.0,63,234,Exterior
173.0,27.0,63,234,Exterior
172.0,27.0,63,234,Exterior
172.0,28.0,63,234,Exterior
178.0,40.0,64,826,Exterior
179.0,40.0,64,826,Exterior
180.0,40.0,64,826,Exterior
181.0,40.0,64,826,Exterior
181.0,39.0,64,826,Exterior
182.0,39.0,64,826,Exterior
182.0,38.0,64,826,Exterior
182.0,37.0,64,826,Exterior
181.0,37.0,64,826,Exterior
181.0,36.0,64,826,Exterior
180.0,36.0,64,826,Exterior
180.0,35.0,64,826,Exterior
179.0,35.0,64,826,Exterior
179.0,34.0,64,826,Exterior
178.0,34.0,64,826,Exterior
178.0,33.0,64,826,Exterior
179.0,33.0,64,826,Exterior
179.0,32.0,64,826,Exterior
178.0,32.0,64,826,Exterior
178.0,31.0,64,826,Exterior
179.0,31.0,64,826,Exterior
179.0,30.0,64,826,Exterior
180.0,30.0,64,826,Exterior
180.0,29.0,64,826,Exterior
179.0,29.0,64,826,Exterior
178.0,29.0,64,826,Exterior
177.0,29.0,64,826,Exterior
177.0,30.0,64,826,Exterior
176.0,30.0,64,826,Exterior
175.0,30.0,64,826,Exterior
174.0,30.0,64,826,Exterior
173.0,30.0,64,826,Exterior
173.0,31.0,64,826,Exterior
172.0,31.0,64,826,Exterior
172.0,32.0,64,826,Exterior
171.0,32.0,64,826,Exterior
171.0,33.0,64,826,Exterior
172.0,33.0,64,826,Exterior
172.0,34.0,64,826,Exterior
173.0,34.0,64,826,Exterior
173.0,35.0,64,826,Exterior
172.0,35.0,64,826,Exterior
172.0,36.0,64,826,Exterior
173.0,36.0,64,826,Exterior
174.0,36.0,64,826,Exterior
175.0,36.0,64,826,Exterior
175.0,37.0,64,826,Exterior
174.0,37.0,64,826,Exterior
174.0,38.0,64,826,Exterior
174.0,39.0,64,826,Exterior
174.0,40.0,64,826,Exterior
173.0,40.0,64,826,Exterior
173.0,41.0,64,826,Exterior
174.0,41.0,64,826,Exterior
175.0,41.0,64,826,Exterior
175.0,40.0,64,826,Exterior
176.0,40.0,64,826,Exterior
177.0,40.0,64,826,Exterior
178.0,40.0,64,826,Exterior
199.0,29.0,65,248,Exterior
199.0,30.0,65,248,Exterior
200.0,30.0,65,248,Exterior
200.0,31.0,65,248,Exterior
201.0,31.0,65,248,Exterior
201.0,30.0,65,248,Exterior
201.0,29.0,65,248,Exterior
200.0,29.0,65,248,Exterior
199.0,29.0,65,248,Exterior
206.0,32.0,66,233,Exterior
207.0,32.0,66,233,Exterior
208.0,32.0,66,233,Exterior
208.0,31.0,66,233,Exterior
208.0,30.0,66,233,Exterior
207.0,30.0,66,233,Exterior
206.0,30.0,66,233,Exterior
205.0,30.0,66,233,Exterior
204.0,30.0,66,233,Exterior
203.0,30.0,66,233,Exterior
203.0,31.0,66,233,Exterior
202.0,31.0,66,233,Exterior
201.0,31.0,66,233,Exterior
201.0,32.0,66,233,Exterior
202.0,32.0,66,233,Exterior
203.0,32.0,66,233,Exterior
204.0,32.0,66,233,Exterior
205.0,32.0,66,233,Exterior
206.0,32.0,66,233,Exterior
188.0,35.0,67,208,Exterior
189.0,35.0,67,208,Exterior
190.0,35.0,67,208,Exterior
191.0,35.0,67,208,Exterior
191.0,36.0,67,208,Exterior
192.0,36.0,67,208,Exterior
192.0,35.0,67,208,Exterior
193.0,35.0,67,208,Exterior
193.0,34.0,67,208,Exterior
192.0,34.0,67,208,Exterior
192.0,33.0,67,208,Exterior
191.0,33.0,67,208,Exterior
191.0,32.0,67,208,Exterior
190.0,32.0,67,208,Exterior
189.0,32.0,67,208,Exterior
188.0,32.0,67,208,Exterior
188.0,33.0,67,208,Exterior
188.0,34.0,67,208,Exterior
188.0,35.0,67,208,Exterior
195.0,34.0,68,208,Exterior
195.0,35.0,68,208,Exterior
196.0,35.0,68,208,Exterior
196.0,34.0,68,208,Exterior
195.0,34.0,68,208,Exterior
205.0,34.0,69,428,Exterior
206.0,34.0,69,428,Exterior
207.0,34.0,69,428,Exterior
208.0,34.0,69,428,Exterior
208.0,33.0,69,428,Exterior
208.0,32.0,69,428,Exterior
207.0,32.0,69,428,Exterior
206.0,32.0,69,428,Exterior
205.0,32.0,69,428,Exterior
204.0,32.0,69,428,Exterior
203.0,32.0,69,428,Exterior
202.0,32.0,69,428,Exterior
201.0,32.0,69,428,Exterior
201.0,33.0,69,428,Exterior
200.0,33.0,69,428,Exterior
200.0,34.0,69,428,Exterior
201.0,34.0,69,428,Exterior
202.0,34.0,69,428,Exterior
203.0,34.0,69,428,Exterior
204.0,34.0,69,428,Exterior
205.0,34.0,69,428,Exterior
173.0,39.0,70,372,Exterior
173.0,38.0,70,372,Exterior
174.0,38.0,70,372,Exterior
174.0,37.0,70,372,Exterior
175.0,37.0,70,372,Exterior
175.0,36.0,70,372,Exterior
174.0,36.0,70,372,Exterior
173.0,36.0,70,372,Exterior
172.0,36.0,70,372,Exterior
172.0,35.0,70,372,Exterior
173.0,35.0,70,372,Exterior
173.0,34.0,70,372,Exterior
172.0,34.0,70,372,Exterior
171.0,34.0,70,372,Exterior
171.0,35.0,70,372,Exterior
170.0,35.0,70,372,Exterior
169.0,35.0,70,372,Exterior
169.0,36.0,70,372,Exterior
169.0,37.0,70,372,Exterior
169.0,38.0,70,372,Exterior
169.0,39.0,70,372,Exterior
170.0,39.0,70,372,Exterior
171.0,39.0,70,372,Exterior
172.0,39.0,70,372,Exterior
173.0,39.0,70,372,Exterior
202.0,35.0,71,440,Exterior
203.0,35.0,71,440,Exterior
203.0,36.0,71,440,Exterior
204.0,36.0,71,440,Exterior
205.0,36.0,71,440,Exterior
206.0,36.0,71,440,Exterior
206.0,35.0,71,440,Exterior
207.0,35.0,71,440,Exterior
207.0,34.0,71,440,Exterior
206.0,34.0,71,440,Exterior
205.0,34.0,71,440,Exterior
204.0,34.0,71,440,Exterior
203.0,34.0,71,440,Exterior
202.0,34.0,71,440,Exterior
201.0,34.0,71,440,Exterior
201.0,35.0,71,440,Exterior
202.0,35.0,71,440,Exterior
206.0,35.0,72,112,Exterior
206.0,36.0,72,112,Exterior
205.0,36.0,72,112,Exterior
204.0,36.0,72,112,Exterior
204.0,37.0,72,112,Exterior
204.0,38.0,72,112,Exterior
205.0,38.0,72,112,Exterior
206.0,38.0,72,112,Exterior
207.0,38.0,72,112,Exterior
208.0,38.0,72,112,Exterior
209.0,38.0,72,112,Exterior
210.0,38.0,72,112,Exterior
211.0,38.0,72,112,Exterior
212.0,38.0,72,112,Exterior
212.0,37.0,72,112,Exterior
212.0,36.0,72,112,Exterior
211.0,36.0,72,112,Exterior
211.0,35.0,72,112,Exterior
211.0,34.0,72,112,Exterior
210.0,34.0,72,112,Exterior
209.0,34.0,72,112,Exterior
208.0,34.0,72,112,Exterior
207.0,34.0,72,112,Exterior
207.0,35.0,72,112,Exterior
206.0,35.0,72,112,Exterior
188.0,35.0,73,276,Exterior
187.0,35.0,73,276,Exterior
187.0,36.0,73,276,Exterior
187.0,37.0,73,276,Exterior
187.0,38.0,73,276,Exterior
186.0,38.0,73,276,Exterior
186.0,39.0,73,276,Exterior
186.0,40.0,73,276,Exterior
186.0,41.0,73,276,Exterior
187.0,41.0,73,276,Exterior
188.0,41.0,73,276,Exterior
188.0,42.0,73,276,Exterior
189.0,42.0,73,276,Exterior
190.0,42.0,73,276,Exterior
